-4,-76,-49,-6.3,22.8,3,20,4,0,0,0,1,1.51802503e+09,1300,19300,13499,28365058,51.48133,7.407639
7,-76,-52,-6.5,24.4,3,20,5,0,0,1074409.29,1,1.51802503e+09,1300,19300,13499,28365058,51.48133,7.407639
-4,-76,-54,-7,25.2,3,20,5,0,0,944301.33,1,1.51802506e+09,1300,19300,13499,28365058,51.48133,7.407639
-4,-76,-54,-7,25.2,3,20,5,0,0,944102.522,1,1.51802506e+09,1300,19300,13499,28365058,51.48133,7.407639
10,-76,-55,-6.4,24.6,3,20,5,0,0,951737.397,1,1.51802509e+09,1300,19300,13499,28365058,51.48133,7.407634
10,-76,-55,-6.4,24.6,3,20,5,0,0,951524.58,1,1.51802509e+09,1300,19300,13499,28365058,51.48133,7.407634
8,-76,-54,-6.4,23.2,3,20,7,0,0,990345.125,1,1.51802512e+09,1300,19300,13499,28365058,51.481325,7.407607
8,-76,-54,-6.4,23.2,3,20,7,0,0,990130.38,1,1.51802512e+09,1300,19300,13499,28365058,51.481325,7.407607
-5,-76,-55,-7.1,26,3,20,6,0,0,974550.586,1,1.51802516e+09,1300,19300,13499,28365058,51.481325,7.407607
-5,-76,-55,-7.1,26,3,20,6,0,0,974352.129,1,1.51802516e+09,1300,19300,13499,28365058,51.481325,7.407607
7,-76,-55,-6.7,26,3,20,4,0,0,1194743.13,1,1.51802519e+09,1300,19300,13499,28365058,51.481325,7.407607
-5,-76,-52,-7.7,21.8,3,20,5,0,0,1071673.53,1,1.51802522e+09,1300,19300,13499,28365058,51.481325,7.407607
-10,-76,-55,-6.6,24.6,3,20,5,0,0,1196369.74,1,1.51802525e+09,1300,19300,13499,28365058,51.481325,7.407607
-1,-76,-50,-7.5,22.6,3,20,6,0,0,0,1,1.51802528e+09,1300,19300,13499,28365058,51.48133,7.407591
8,-76,-51,-6.9,26,3,20,4,0,0,1090241.47,1,1.51802528e+09,1300,19300,13499,28365058,51.48133,7.407591
-4,-76,-55,-6.3,24,3,20,4,0,0,0,1,1.51802531e+09,1300,19300,13499,28365058,51.48133,7.407516
-6,-76,-55,-6.5,21.8,3,20,7,0,0,1152037.9,1,1.51802531e+09,1300,19300,13499,28365058,51.48133,7.407516
8,-76,-55,-6.7,24,3,20,6,0,0,1214985.63,1,1.51802534e+09,1300,19300,13499,28365058,51.48133,7.407521
-4,-76,-50,-7.2,24.4,3,20,6,0,0,1159437.77,1,1.51802538e+09,1300,19300,13499,28365058,51.48132,7.407543
-5,-76,-50,-6.4,16.6,3,20,4,0,0,1203799.67,1,1.51802541e+09,1300,19300,13499,28365058,51.481309,7.407548
7,-76,-53,-7.1,23,3,20,6,0,0,1139273.96,1,1.51802544e+09,1300,19300,13499,28365058,51.481341,7.40758
4,-76,-50,-6.2,26.8,3,20,8,0,0,1063475.67,1,1.51802547e+09,1300,19300,13499,28365058,51.481336,7.40758
-5,-76,-55,-7.5,24.6,3,20,5,0,0,1146860.01,1,1.51802551e+09,1300,19300,13499,28365058,51.481341,7.40758
-5,-76,-55,-6.3,24.2,3,20,7,0,0,0,1,1.51802554e+09,1300,19300,13499,28365058,51.481341,7.40758
3,-76,-53,-8.2,15.6,3,20,3,0,0,1063946.37,1,1.51802554e+09,1300,19300,13499,28365058,51.481341,7.40758
-3,-76,-50,-6.3,23.6,3,20,6,0,0,0,1,1.51802557e+09,1300,19300,13499,28365058,51.481341,7.40758
-4,-76,-55,-6.4,24,3,20,6,0,0,1150614.26,1,1.51802557e+09,1300,19300,13499,28365058,51.481341,7.40758
8,-76,-55,-6.3,25,3,20,6,0,0,1150744.01,1,1.5180256e+09,1300,19300,13499,28365058,51.481314,7.407597
8,-76,-55,-6.9,23,3,20,5,0,0,1184752.71,1,1.51802563e+09,1300,19300,13499,28365058,51.481309,7.407591
7,-76,-55,-6.7,22.6,3,20,6,0,0,1010041.84,1,1.51802566e+09,1300,19300,13499,28365058,51.481309,7.407591
9,-76,-55,-6.2,24.4,3,20,5,0,0,1009122.47,1,1.51802569e+09,1300,19300,13499,28365058,51.481293,7.40757
-3,-76,-55,-7.2,23.6,3,20,8,0,0,1044196.67,1,1.51802572e+09,1300,19300,13499,28365058,51.481288,7.407559
-8,-76,-55,-6.6,23,3,20,6,0,0,1137371.76,1,1.51802579e+09,1300,19300,13499,28365058,51.481266,7.407543
-10,-76,-54,-6.6,25.2,3,20,6,0,0,1104180.54,1,1.51802582e+09,1300,19300,13499,28365058,51.481261,7.407543
3,-76,-52,-6.3,23.8,3,20,5,0,0,1143916.08,1,1.51802585e+09,1300,19300,13499,28365058,51.481261,7.407543
8,-76,-55,-6.9,16.2,3,20,5,0,0,1112501.74,1,1.51802588e+09,1300,19300,13499,28365058,51.481261,7.407543
-9,-76,-50,-7,17.4,3,20,5,0,0,1115697.87,1,1.51802591e+09,1300,19300,13499,28365058,51.481266,7.407543
5,-76,-54,-7,22,3,20,5,0,0,1118419.36,1,1.51802595e+09,1300,19300,13499,28365058,51.481266,7.407543
8,-76,-55,-6.4,23.8,3,20,5,0,0,1123026.42,1,1.51802598e+09,1300,19300,13499,28365058,51.481266,7.407543
-2,-76,-50,-6.2,25.2,3,20,4,0,0,0,1,1.51802604e+09,1300,19300,13499,28365058,51.481261,7.407543
-9,-76,-54,-6.3,16.4,3,20,6,0,0,1203798.22,1,1.51802604e+09,1300,19300,13499,28365058,51.481261,7.407543
-11,-76,-55,-6.4,24.8,3,20,6,0,0,1146142.31,1,1.51802607e+09,1300,19300,13499,28365058,51.48125,7.407564
-9,-76,-55,-6.3,22.8,3,20,6,0,0,763502.737,1,1.51802611e+09,1300,19300,13499,28365058,51.481239,7.407564
-9,-75,-54,-6.2,26.4,3,20,5,0,0,961253.754,1,1.51802614e+09,1300,19300,13499,28365058,51.481255,7.40757
-9,-75,-54,-6.2,26.4,3,20,5,0,0,916488.639,1,1.51802614e+09,1300,19300,13499,28365058,51.481255,7.40757
-2,-76,-55,-6.3,24.4,3,20,7,0,0,0,1,1.51802617e+09,1300,19300,13499,28365058,51.481239,7.407639
-13,-75,-55,-6.3,24.6,3,20,6,0,0,960591.725,1,1.51802617e+09,1300,19300,13499,28365058,51.481239,7.407634
-13,-75,-55,-6.3,24.6,3,20,6,0,0,960333.428,1,1.51802617e+09,1300,19300,13499,28365058,51.481239,7.407634
8,-75,-54,-6.5,26.4,3,20,3,0,0,1072969.43,1,1.5180262e+09,1300,19300,13499,28365058,51.481245,7.407634
7,-75,-53,-6.3,16.4,3,20,5,0,0,1028277.63,1,1.51802623e+09,1300,19300,13499,28365058,51.481245,7.407634
-7,-75,-54,-6.3,23.6,3,20,4,0,0,984736.583,1,1.51802626e+09,1300,19300,13499,28365058,51.481229,7.407639
-7,-75,-54,-6.3,23.6,3,20,4,0,0,984481.616,1,1.51802626e+09,1300,19300,13499,28365058,51.481229,7.407639
-8,-76,-55,-6.3,26.2,3,20,5,0,0,948686.496,1,1.51802629e+09,1300,19300,13499,28365058,51.481234,7.407639
-8,-76,-55,-6.3,26.2,3,20,5,0,0,948299.651,1,1.51802629e+09,1300,19300,13499,28365058,51.481234,7.407639
8,-75,-55,-6.3,26.4,3,20,4,0,0,972962.349,1,1.51802635e+09,1300,19300,13499,28365058,51.481239,7.407639
8,-75,-55,-6.3,26.4,3,20,4,0,0,972743.721,1,1.51802635e+09,1300,19300,13499,28365058,51.481239,7.407639
-5,-75,-52,-6.5,24,3,20,4,0,0,948597.404,1,1.51802639e+09,1300,19300,13499,28365058,51.481239,7.407639
